name,time,price,rsi,sharpe,action
TOUR,2014/07/01,18.64,65.5652,0.188968,sell
MT,2014/05/20,45.139,41.1586,-0.12023,buy
MT,2014/07/02,44.2955,51.4315,0.0764899,sell
DISCK,2014/06/19,37.45,48.169,0.165812,buy
DISCK,2014/07/02,37.56,54.1118,-0.143207,sell
MRCY,2014/06/23,11.65,42.3137,-0.128638,buy
MRCY,2014/07/02,12,55.1779,0.21067,sell
NOAH,2014/06/24,13.44,45.1897,0.0463041,buy
NOAH,2014/07/02,15.04,62.6438,0.229125,sell
NS,2014/06/20,35.0128,46.9345,0.017681,buy
NS,2014/07/02,38.6159,76.5412,0.31967,sell
IEP,2014/06/02,57.6502,43.5375,-0.0943827,buy
IEP,2014/07/02,59.2104,53.804,0.0758205,sell
FLR,2014/06/24,68.7873,47.7329,0.0741605,buy
FLR,2014/07/03,71.1378,61.4363,0.103617,sell
AFL,2014/06/30,27.3697,48.035,0.0998179,buy
AFL,2014/07/03,27.827,58.6627,0.157561,sell
MORN,2014/06/20,68.2008,48.2961,0.24289,buy
MORN,2014/07/03,68.6265,53.5383,0.0896886,sell
VOYA,2014/06/16,35.0968,47.7088,0.123312,buy
VOYA,2014/07/03,36.7695,63.5647,0.187156,sell
LYG,2014/06/20,4.11031,47.5932,0.0979915,buy
LYG,2014/07/03,4.16511,54.6869,-0.0197797,sell
COLM,2014/06/12,39.0543,44.8892,-0.0925567,buy
COLM,2014/07/03,39.9837,59.1093,-0.0176694,sell
FBNC,2014/06/03,15.898,40.6217,-0.0518638,buy
FBNC,2014/07/03,17.2127,58.4432,0.198138,sell
ERA,2014/06/02,28.94,45.1743,0.0881685,buy
ERA,2014/07/07,29.36,55.2033,0.0052406,sell
BG,2014/06/12,65.0448,39.7145,-0.181493,buy
BG,2014/07/07,66.491,56.3633,0.0219068,sell
ANAT,2014/06/24,98.1961,49.1561,0.0603922,buy
ANAT,2014/07/07,101.568,63.5049,0.105573,sell
CEA,2014/06/20,14.6666,40.2019,-0.0669775,buy
CEA,2014/07/07,15.4771,59.9129,0.137687,sell
TPRE,2014/06/27,15.29,45.8101,0.0165758,buy
TPRE,2014/07/07,15.88,58.8639,0.0555671,sell
INFY,2014/06/26,5.70798,48.6441,0.173731,buy
INFY,2014/07/07,6.02563,65.3946,0.255387,sell
WMT,2014/06/12,66.0354,38.4304,-0.265478,buy
WMT,2014/07/08,66.8376,57.7722,-0.0422409,sell
CIO,2014/06/20,7.88155,29.8836,-0.139552,buy
CIO,2014/07/08,8.55949,59.4001,0.106632,sell
WF,2014/06/23,29.6882,43.4231,-0.129864,buy
WF,2014/07/09,30.5007,52.5691,-0.0383713,sell
TZA,2014/05/27,317.238,41.0214,-0.120408,buy
TZA,2014/07/10,295.041,52.6376,0.0092316,sell
SPTN,2014/06/13,18.3139,43.5101,0.0535778,buy
SPTN,2014/07/11,18.551,54.5094,0.00281994,sell
PBI,2014/07/08,20.5485,45.281,-0.166585,buy
PBI,2014/07/14,21.3059,59.8945,0.115971,sell
MPAA,2014/06/24,22.93,37.3949,-0.196521,buy
MPAA,2014/07/14,25.83,63.2912,0.190802,sell
NHTC,2014/06/12,4.72898,41.5905,-0.0640631,buy
NHTC,2014/07/14,5.79681,66.8817,0.312889,sell
HON,2014/06/24,79.5988,45.4186,0.0599849,buy
HON,2014/07/14,81.9263,62.6144,0.163609,sell
EIS,2014/07/07,47.8208,45.2311,-0.10202,buy
EIS,2014/07/14,48.7588,58.7358,0.123067,sell
COWN,2014/07/08,16.48,43.012,-0.10576,buy
COWN,2014/07/15,17.64,61.1742,0.164027,sell
GRA,2014/07/08,71.1201,45.5144,0.0910142,buy
GRA,2014/07/15,74.0582,62.076,0.150572,sell
GD,2014/06/24,104.663,45.449,0.0220101,buy
GD,2014/07/15,105.959,55.8872,-0.0613482,sell
PLUG,2014/07/08,4.33,44.1449,0.0277883,buy
PLUG,2014/07/15,4.85,59.1904,0.163205,sell
FTI,2014/07/10,56.783,49.221,0.037479,buy
FTI,2014/07/16,58.6067,60.3525,0.161655,sell
TXT,2014/06/24,37.4938,35.551,-0.117787,buy
TXT,2014/07/16,38.633,54.7791,-0.0467571,sell
HR,2014/07/07,19.911,46.3509,-0.194623,buy
HR,2014/07/16,20.413,59.051,0.20462,sell
UHS,2014/07/08,91.0188,45.9465,-0.0532061,buy
UHS,2014/07/16,95.1186,61.7549,0.06056,sell
WNS,2014/07/08,18.5,48.5464,0.176389,buy
WNS,2014/07/17,20.28,70.8895,0.268631,sell
QLTA,2014/07/03,43.7557,42.0195,-0.0229512,buy
QLTA,2014/07/17,44.1763,61.879,0.166553,sell
UVXY,2014/05/05,130375,36.542,-0.116859,buy
UVXY,2014/07/17,71974.8,50.1867,0.0614296,sell
HYMB,2014/07/02,44.1961,29.8744,-0.178907,buy
HYMB,2014/07/17,44.5165,52.5837,-0.0949164,sell
IIIN,2014/07/15,17.65,44.6172,0.0250027,buy
IIIN,2014/07/18,18.4154,58.1167,0.148906,sell
RS,2014/07/10,64.3215,48.9384,0.00485708,buy
RS,2014/07/18,65.9731,61.5175,0.119791,sell
ERIC,2014/06/13,10.844,44.0169,-0.108654,buy
ERIC,2014/07/18,11.2881,66.4163,0.0721993,sell
STWD,2014/06/11,14.7946,42.516,-0.0685318,buy
STWD,2014/07/18,14.9758,55.6078,0.0235256,sell
D,2014/07/03,54.8664,43.1662,-0.0935862,buy
D,2014/07/18,56.065,53.5418,-0.0528625,sell
SINA,2014/07/08,46.6,45.3174,0.0607598,buy
SINA,2014/07/21,47.98,53.5855,0.142784,sell
PINC,2014/06/26,28.69,39.8642,-0.231646,buy
PINC,2014/07/21,28.86,50.6616,-0.0201437,sell
INFN,2014/07/08,8.79,41.6627,-0.114373,buy
INFN,2014/07/21,9.14,52.4282,-0.0284863,sell
PXD,2014/07/15,217.89,46.3753,-0.0771932,buy
PXD,2014/07/21,225.569,56.1569,-0.0389575,sell
KBA,2014/06/19,20.5513,42.9027,0.0610886,buy
KBA,2014/07/22,21.7805,68.7575,0.366986,sell
ARLP,2014/07/09,25.6317,46.5059,0.149295,buy
ARLP,2014/07/22,27.1927,68.3968,0.176191,sell
MGLN,2014/07/11,61.67,47.2636,-0.0363516,buy
MGLN,2014/07/22,63.18,60.2373,0.0369033,sell
XEC,2014/07/15,133.747,49.5605,-0.0103677,buy
XEC,2014/07/22,140.683,60.4357,0.0742743,sell
EELV,2014/07/17,23.6794,48.6445,0.0103085,buy
EELV,2014/07/22,24.2498,64.9998,0.237102,sell
ICLN,2014/07/08,9.95201,46.5528,0.062448,buy
ICLN,2014/07/22,10.0969,54.6763,-0.0447326,sell
OLN,2014/06/23,22.8321,47.2356,0.210035,buy
OLN,2014/07/22,22.275,51.5942,-0.0747883,sell
MDC,2014/07/17,19.0802,42.5716,-0.0117865,buy
MDC,2014/07/22,19.6712,54.9086,0.080679,sell
IART,2014/07/07,21.1584,49.6921,0.0103917,buy
IART,2014/07/22,21.5972,60.7508,0.0929067,sell
WCN,2014/07/17,29.4969,48.4638,0.0901654,buy
WCN,2014/07/22,30.4243,65.2037,0.200788,sell
HLX,2014/07/09,25.27,49.917,0.0108087,buy
HLX,2014/07/22,26.28,63.4059,0.0568295,sell
STM,2014/06/20,8.0664,41.6917,0.0284572,buy
STM,2014/07/22,8.1494,55.7492,0.0398442,sell
BMI,2014/07/10,23.9472,46.8687,-0.0063481,buy
BMI,2014/07/22,24.967,58.8229,0.0666937,sell
IPHS,2014/07/10,43.2126,43.7795,-0.0468675,buy
IPHS,2014/07/22,44.8581,60.6915,0.0565457,sell
VET,2014/07/07,43.691,42.3846,-0.0595119,buy
VET,2014/07/22,44.0479,55.1573,-0.135179,sell
CCXI,2014/06/26,5.46,44.7727,0.0473981,buy
CCXI,2014/07/22,5.75,52.228,0.00258907,sell
FEYE,2014/07/07,36.61,46.9706,0.218906,buy
FEYE,2014/07/22,36.31,52.1638,-0.0925831,sell
CATM,2014/07/08,32.73,46.8252,0.239875,buy
CATM,2014/07/22,36.21,68.8021,0.10788,sell
H,2014/07/17,59.4826,45.6769,0.0132183,buy
H,2014/07/22,61.3881,62.467,0.183474,sell
DECK,2014/07/11,81.53,44.1737,0.149054,buy
DECK,2014/07/23,84.98,58.0461,0.0731652,sell
ANGO,2014/07/08,14.96,44.3287,0.0905005,buy
ANGO,2014/07/23,15.28,53.7593,-0.0807513,sell
DHI,2014/07/17,22.2203,45.5663,0.0441274,buy
DHI,2014/07/23,23.2418,59.149,0.120619,sell
IYH,2014/07/17,117.297,44.2071,0.0348611,buy
IYH,2014/07/23,120.829,61.398,0.160802,sell
MANT,2014/07/10,25.538,40.5715,-0.0880737,buy
MANT,2014/07/23,26.2568,56.0532,0.0640552,sell
YYY,2014/07/17,14.8445,49.7265,0.0732485,buy
YYY,2014/07/23,14.9969,59.9328,0.158566,sell
FPX,2014/07/08,45.2827,45.9192,0.00873374,buy
FPX,2014/07/23,46.0703,57.0076,0.0499611,sell
GIII,2014/06/24,38.815,46.6853,0.134395,buy
GIII,2014/07/23,40.285,53.0837,0.100026,sell
RUSHA,2014/07/15,33.121,46.9459,0.0842328,buy
RUSHA,2014/07/23,35.2132,64.6023,0.261975,sell
MTDR,2014/07/11,25.94,40.7329,-0.0730927,buy
MTDR,2014/07/23,27.75,54.6824,0.0775252,sell
BTE,2014/07/11,39.0425,43.3115,-0.0445553,buy
BTE,2014/07/23,40.5265,58.6907,0.111093,sell
BCE,2014/06/23,32.7479,48.8852,-0.0600578,buy
BCE,2014/07/23,33.58,62.9511,0.19831,sell
LMNX,2014/05/30,16.4726,41.3398,-0.333137,buy
LMNX,2014/07/23,17.1804,56.0363,0.0480899,sell
RLGY,2014/07/14,34.6759,47.0718,0.101792,buy
RLGY,2014/07/23,36.2164,59.9552,0.189989,sell
WIT,2014/07/17,4.23202,48.3365,0.106691,buy
WIT,2014/07/23,4.42553,63.0361,0.370104,sell
NFBK,2014/07/10,11.3786,40.9796,-0.169151,buy
NFBK,2014/07/24,11.5202,54.9029,-0.011487,sell
COLM,2014/07/11,38.2987,37.5932,-0.109613,buy
COLM,2014/07/24,39.0731,54.136,0.0269769,sell
FLS,2014/06/26,69.6159,47.376,0.109661,buy
FLS,2014/07/24,70.3337,59.6271,0.0223998,sell
HFC,2014/06/25,37.2731,35.2381,-0.152632,buy
HFC,2014/07/24,37.3874,53.9616,0.0172649,sell
BG,2014/07/10,64.4646,39.3582,-0.121481,buy
BG,2014/07/24,65.2094,51.9883,0.0555705,sell
XSW,2014/07/08,42.0188,48.3721,0.107686,buy
XSW,2014/07/24,42.3839,54.7972,-0.0303683,sell
GWRE,2014/07/07,38.76,45.167,0.036698,buy
GWRE,2014/07/24,39.25,56.0655,-0.0459748,sell
BBVA,2014/06/26,9.73912,45.8508,0.0153684,buy
BBVA,2014/07/24,9.71462,53.3946,-0.0395525,sell
OSTK,2014/07/08,15.25,43.1115,-0.0364104,buy
OSTK,2014/07/24,16.19,60.4745,0.0386808,sell
HEDJ,2014/07/08,46.2426,41.0345,-0.225487,buy
HEDJ,2014/07/24,46.5298,52.2387,-0.0422125,sell
SCHL,2014/07/10,30.3908,47.3345,0.0701904,buy
SCHL,2014/07/24,32.6698,72.6415,0.18137,sell
BC,2014/06/19,38.7985,44.2281,0.00338808,buy
BC,2014/07/24,40.0176,59.0137,0.125418,sell
VAC,2014/07/10,52.7599,49.0071,0.137192,buy
VAC,2014/07/24,53.7662,59.0693,0.0587512,sell
RDWR,2014/06/25,16.65,43.2794,-0.139401,buy
RDWR,2014/07/25,16.56,52.7426,-0.0577776,sell
NBHC,2014/07/15,18.1749,44.8841,0.0120149,buy
NBHC,2014/07/25,18.3798,54.4333,0.0345518,sell
CEA,2014/07/17,14.9561,45.888,-0.0231319,buy
CEA,2014/07/28,15.4964,59.3285,0.159498,sell
FTSL,2014/07/18,39.9729,45.7488,-0.0782486,buy
FTSL,2014/07/28,40.1464,61.5531,0.100377,sell
AEE,2014/07/03,32.4501,46.8107,0.0136198,buy
AEE,2014/07/28,33.4415,58.4648,-0.0117644,sell
CCU,2014/07/07,20.56,42.5743,-0.107515,buy
CCU,2014/07/28,20.5689,54.5168,-0.131539,sell
DOG,2014/06/05,98.8465,33.3749,-0.247228,buy
DOG,2014/07/29,98.063,51.7093,-0.0585812,sell
FXU,2014/07/17,19.4975,43.9003,-0.112372,buy
FXU,2014/07/29,19.8175,55.5531,-0.136858,sell
FRGI,2014/07/21,42.84,41.5464,-0.143315,buy
FRGI,2014/07/29,46.09,60.2933,-0.00940927,sell
PRK,2014/07/10,60.4861,43.4876,-0.105892,buy
PRK,2014/07/29,60.5819,51.5958,-0.0680386,sell
SUB,2014/05/30,100.235,43.5402,-0.0479657,buy
SUB,2014/07/29,100.547,59.3391,0.10742,sell
DL,2014/06/16,14.1326,47.3088,0.128914,buy
DL,2014/07/30,13.2073,50.781,-0.156188,sell
EXPE,2014/07/17,73.5309,47.6162,-0.0990942,buy
EXPE,2014/07/30,77.597,60.3963,0.044807,sell
VNDA,2014/07/08,14.1,45.2247,0.0509393,buy
VNDA,2014/07/30,14.74,57.6853,-0.120362,sell
ANIK,2014/07/17,46.45,44.3477,0.0224474,buy
ANIK,2014/07/30,49.75,59.4061,0.0730399,sell
SHOO,2014/07/29,21.3998,44.2036,-0.131409,buy
SHOO,2014/07/30,22.0387,55.8532,-0.0586338,sell
SRCL,2014/07/22,117.91,48.3398,-0.0700874,buy
SRCL,2014/07/30,119.65,62.1857,0.049188,sell
ATNI,2014/07/11,52.2726,48.3522,0.158937,buy
ATNI,2014/07/30,54.8493,69.0841,0.0544014,sell
CMA,2014/07/17,43.7658,44.1654,-0.111955,buy
CMA,2014/07/30,45.1326,56.7045,0.0290729,sell
VOYA,2014/07/17,35.4215,45.346,-0.0394303,buy
VOYA,2014/07/30,36.8679,60.9702,0.121444,sell
MT,2014/07/10,42.3469,35.9214,-0.231672,buy
MT,2014/07/30,45.2844,63.1988,0.177705,sell
IBKR,2014/07/10,21.5826,43.0317,-0.03001,buy
IBKR,2014/07/30,22.0947,55.3389,-0.0289092,sell
XRAY,2014/07/15,45.5373,40.2527,-0.172674,buy
XRAY,2014/07/30,45.9343,54.6755,-0.0069131,sell
IPHI,2014/06/24,14.72,42.3516,-0.192711,buy
IPHI,2014/07/30,15.87,64.3955,0.0885452,sell
OTEX,2014/07/11,21.6655,44.3795,-0.0375091,buy
OTEX,2014/07/30,22.2111,57.9856,-0.0646482,sell
DLTR,2014/07/17,54.2,47.467,0.065386,buy
DLTR,2014/07/30,55.47,58.5103,0.120148,sell
ORCL,2014/06/20,37.5319,38.9604,-0.0640159,buy
ORCL,2014/07/30,37.7712,55.5816,0.0659025,sell
EIG,2014/06/27,19.2881,44.1798,-0.0096505,buy
EIG,2014/07/31,19.629,55.4277,0.0172293,sell
SPXS,2014/04/30,146.631,41.2011,-0.0110888,buy
SPXS,2014/07/31,132.13,62.8183,0.154077,sell
REK,2014/04/01,23.8864,39.6268,0.0144414,buy
REK,2014/07/31,22.3485,56.1982,0.0140791,sell
SNY,2014/06/26,43.5074,43.724,-0.0482013,buy
SNY,2014/08/01,43.6881,59.1579,-0.015811,sell
BSV,2014/07/30,73.008,41.5757,-0.170024,buy
BSV,2014/08/01,73.1652,58.1702,0.166909,sell
HTLF,2014/07/08,22.7232,44.7555,-0.201754,buy
HTLF,2014/08/01,22.5649,51.3432,-0.164277,sell
TREX,2014/06/23,14.395,30.142,-0.251553,buy
TREX,2014/08/04,16.5,69.7689,0.152518,sell
ZUMZ,2014/07/17,27.1,43.0808,-0.0479777,buy
ZUMZ,2014/08/04,29.02,57.7461,0.0797192,sell
MBT,2014/07/21,10.9601,40.2366,-0.0479894,buy
MBT,2014/08/04,11.1968,51.2623,-0.0950284,sell
CDNS,2014/07/23,16.93,44.6754,-0.0509482,buy
CDNS,2014/08/04,17.25,54.1037,-0.052151,sell
ITCI,2014/07/08,16.16,41.8679,-0.0333486,buy
ITCI,2014/08/04,15.86,57.1544,-0.0791909,sell
IHF,2014/07/31,98.4774,47.3177,-0.0355695,buy
IHF,2014/08/05,103.72,69.5346,0.275608,sell
DQ,2014/07/08,29.52,47.9711,0.130642,buy
DQ,2014/08/05,27.73,54.395,-0.0802752,sell
SCSC,2014/07/31,35.81,34.4737,-0.464293,buy
SCSC,2014/08/05,36.89,51.6741,-0.149532,sell
CHGG,2014/07/01,6.77,49.2735,0.181595,buy
CHGG,2014/08/05,7.1,62.2695,0.097626,sell
DBA,2014/07/01,27.023,41.0995,-0.0430359,buy
DBA,2014/08/06,26.5975,51.5091,0.00856514,sell
ALEX,2014/07/07,17.818,43.3987,-0.0730456,buy
ALEX,2014/08/06,17.9264,51.7709,-0.212072,sell
GFF,2014/07/08,10.4229,43.4329,-0.193387,buy
GFF,2014/08/06,10.0081,51.3326,-0.0422651,sell
SRI,2014/08/01,10.86,48.3786,-0.117172,buy
SRI,2014/08/06,11.53,67.4281,0.261364,sell
ALGT,2014/07/24,104.166,43.321,-0.0337388,buy
ALGT,2014/08/06,107.32,51.2513,-0.041643,sell
BREW,2014/07/28,10.94,43.8003,-0.0245148,buy
BREW,2014/08/06,11.59,57.2897,0.0485725,sell
PFBC,2014/07/21,20.3857,39.3145,-0.225707,buy
PFBC,2014/08/06,20.7047,50.0591,-0.0951749,sell
ACAD,2014/07/08,21.56,42.0966,-0.126573,buy
ACAD,2014/08/06,21.34,52.1071,-0.0224824,sell
TDTF,2014/07/30,23.2958,44.5485,-0.0926793,buy
TDTF,2014/08/07,23.4245,58.8047,0.0339949,sell
IEI,2014/07/30,110.981,41.7901,-0.111286,buy
IEI,2014/08/07,111.833,61.9894,0.101412,sell
QLTA,2014/07/30,44.0733,49.6299,0.0663156,buy
QLTA,2014/08/07,44.3658,62.123,0.182266,sell
SUB,2014/07/30,100.358,46.9438,-0.049296,buy
SUB,2014/08/07,100.616,60.356,0.110775,sell
IIIN,2014/07/25,17.2718,40.1456,-0.107594,buy
IIIN,2014/08/07,17.7941,54.0698,0.00123479,sell
SAFT,2014/07/29,39.8897,40.0145,-0.111992,buy
SAFT,2014/08/07,41.2437,61.149,0.12492,sell
EXAS,2014/07/08,15.77,48.3843,0.0678882,buy
EXAS,2014/08/08,16.67,56.8775,0.0382384,sell
PRTA,2014/07/08,21.19,41.5355,-0.0660629,buy
PRTA,2014/08/08,20.51,55.2089,0.0170602,sell
MPAA,2014/07/25,23.19,38.4433,-0.00145102,buy
MPAA,2014/08/08,23.79,50.9253,-0.0670993,sell
FL,2014/07/11,44.1807,49.5802,0.0512523,buy
FL,2014/08/08,44.5777,57.6122,0.0332226,sell
RLGY,2014/08/01,33.7049,39.5172,-0.174304,buy
RLGY,2014/08/08,37.1501,63.7765,0.133986,sell
HELE,2014/07/10,58.24,40.5687,-0.0634911,buy
HELE,2014/08/08,56.29,50.8197,-0.0453451,sell
TELL,2014/07/28,15.84,41.7442,-0.0184583,buy
TELL,2014/08/08,16.8,55.152,-0.129794,sell
CLVS,2014/05/28,48.98,38.4136,-0.0516161,buy
CLVS,2014/08/08,40.88,57.4909,0.0918146,sell
WLDN,2014/07/28,8.04,44.7721,0.024961,buy
WLDN,2014/08/08,8.68,57.9539,-0.0599352,sell
SPHQ,2014/07/17,19.3329,42.1566,-0.15801,buy
SPHQ,2014/08/08,19.7854,62.9061,0.0538544,sell
MLNT,2014/07/08,247.25,44.6385,0.0564495,buy
MLNT,2014/08/08,246.5,55.4946,0.181001,sell
IUSB,2014/07/31,43.4252,42.0786,-0.0396952,buy
IUSB,2014/08/08,43.6945,64.2265,0.0858593,sell
SCS,2014/06/26,13.2721,37.1593,-0.0565187,buy
SCS,2014/08/08,13.3893,56.8167,0.193688,sell
FE,2014/07/02,26.1057,38.4811,-0.16262,buy
FE,2014/08/08,26.0299,54.432,0.0217276,sell
NMFC,2014/07/31,8.35061,39.7966,-0.243448,buy
NMFC,2014/08/08,8.67933,62.6705,0.076237,sell
DLX,2014/07/17,50.1946,42.4012,-0.0538752,buy
DLX,2014/08/08,50.758,52.6519,-0.0369663,sell
MRCY,2014/07/21,11.23,38.4787,-0.126918,buy
MRCY,2014/08/08,11.56,54.1036,-0.0054418,sell
HYMB,2014/07/31,44.5084,47.7477,0.161495,buy
HYMB,2014/08/08,44.8844,60.1353,0.288616,sell
TXT,2014/07/25,37.2759,41.6414,-0.0394093,buy
TXT,2014/08/11,37.4443,53.2622,-0.0718143,sell
EPAC,2014/06/19,33.8565,36.884,-0.00376786,buy
EPAC,2014/08/11,32.619,50.2114,-0.0537656,sell
VNET,2014/07/17,27.62,42.2474,-0.139237,buy
VNET,2014/08/11,29.87,60.2681,0.0314386,sell
PBA,2014/07/31,32.4202,43.4981,-0.120863,buy
PBA,2014/08/11,33.1633,57.4356,0.0793019,sell
VHI,2014/07/31,5.66577,48.2954,-0.156907,buy
VHI,2014/08/11,5.96714,58.5084,0.00774603,sell
SPNS,2014/07/08,6.88807,40.8173,0.0368069,buy
SPNS,2014/08/11,6.85224,53.3747,-0.0705728,sell
MO,2014/07/30,32.4211,39.719,-0.0749242,buy
MO,2014/08/11,33.1229,55.386,-0.125094,sell
ZIOP,2014/07/07,3.65,37.9591,-0.139156,buy
ZIOP,2014/08/11,3.41,52.3398,-0.0276628,sell
GIII,2014/07/31,38.835,44.0172,-0.130265,buy
GIII,2014/08/11,41.365,58.7098,0.163864,sell
SPTN,2014/07/29,18.0853,46.59,0.0488704,buy
SPTN,2014/08/11,18.5933,56.6066,0.0327114,sell
TR,2014/07/25,23.657,31.0356,-0.181128,buy
TR,2014/08/11,24.0901,53.0657,-0.0981977,sell
LDL,2014/06/27,27.45,48.3064,-0.00493286,buy
LDL,2014/08/11,27.49,60.5681,0.131393,sell
HCC,2014/07/17,19.9803,46.5484,0.0611657,buy
HCC,2014/08/11,19.8597,51.2053,-0.176916,sell
FWRD,2014/07/25,43.5844,44.6924,-0.0540937,buy
FWRD,2014/08/11,43.4243,50.7167,-0.0956822,sell
FII,2014/07/25,22.7679,33.3855,-0.21525,buy
FII,2014/08/11,23.2144,50.686,-0.102691,sell
TRGP,2014/07/25,89.9775,47.8833,-0.124292,buy
TRGP,2014/08/11,91.5379,55.6909,-0.0799509,sell
LSI,2014/07/31,61.9495,48.1831,-0.0389007,buy
LSI,2014/08/11,63.1365,60.7203,0.0513296,sell
KR,2014/07/31,22.3579,45.2766,-0.0504693,buy
KR,2014/08/11,22.9376,58.1392,0.109096,sell
SSRM,2014/08/04,8.44,42.9519,-0.0189999,buy
SSRM,2014/08/11,9.77,61.309,0.145805,sell
MTX,2014/07/15,62.6648,45.663,0.152008,buy
MTX,2014/08/11,59.9432,50.1647,-0.160458,sell
PNNT,2014/07/31,5.65181,37.9613,-0.209806,buy
PNNT,2014/08/11,5.90571,59.9902,0.0510863,sell
WNC,2014/06/27,13.3634,48.5369,0.110585,buy
WNC,2014/08/11,13.0315,52.6487,-0.0377731,sell
AGZ,2014/07/24,102.009,39.5926,-0.11887,buy
AGZ,2014/08/12,102.796,60.0541,0.118933,sell
ADES,2014/07/17,16.5516,38.8496,-0.136404,buy
ADES,2014/08/12,17.4707,60.2561,0.0187092,sell
MSM,2014/07/09,74.8139,35.2834,-0.246253,buy
MSM,2014/08/12,74.4356,51.1502,-0.0594809,sell
KRG,2014/07/30,18.2013,44.2259,-0.0269989,buy
KRG,2014/08/12,18.4509,55.4387,-0.0860572,sell
SUZ,2014/07/21,4.97638,34.8581,-0.180241,buy
SUZ,2014/08/12,5.27335,62.2306,-0.0175132,sell
BC,2014/07/31,37.5328,40.0982,-0.123281,buy
BC,2014/08/12,38.3518,51.1494,0.00373119,sell
LGND,2014/06/16,64.89,44.9423,0.0140239,buy
LGND,2014/08/12,55.59,52.7883,-0.0054393,sell
INDA,2014/07/31,28.1918,46.639,-0.12446,buy
INDA,2014/08/12,30.0296,67.7847,0.229121,sell
NS,2014/07/31,37.4248,44.5993,-0.0950379,buy
NS,2014/08/12,38.8255,58.1834,-0.0951132,sell
HTHT,2014/08/05,5.91133,45.4769,-0.0080761,buy
HTHT,2014/08/12,6.33993,71.1323,0.231503,sell
EAT,2014/06/12,41.6643,45.7661,0.0979007,buy
EAT,2014/08/12,38.9232,51.2246,0.00196449,sell
VFH,2014/07/31,41.0179,38.1612,-0.160754,buy
VFH,2014/08/13,41.306,50.0048,-0.102474,sell
PSA,2014/07/31,141.908,46.2818,0.00235453,buy
PSA,2014/08/13,145.307,60.9166,0.12225,sell
EELV,2014/08/01,23.9982,49.4436,0.00578481,buy
EELV,2014/08/13,24.3253,58.5279,0.0908349,sell
ICLN,2014/07/31,9.76012,39.9175,-0.201263,buy
ICLN,2014/08/13,10.1395,58.0741,0.0968325,sell
AMBA,2014/07/17,29.57,47.8515,0.0567148,buy
AMBA,2014/08/13,29.67,53.4108,-0.0369985,sell
EEMA,2014/08/07,55.0595,45.9524,0.0119912,buy
EEMA,2014/08/13,56.8471,62.5381,0.157822,sell
IWV,2014/07/17,105.831,47.9271,-0.0325367,buy
IWV,2014/08/13,105.595,50.7634,-0.087544,sell
MGC,2014/07/31,59.3706,36.9302,-0.142759,buy
MGC,2014/08/13,59.9002,50.4361,-0.100115,sell
PFF,2014/07/31,28.9817,38.0157,-0.149663,buy
PFF,2014/08/13,29.1976,59.0638,-0.0254846,sell
DGRW,2014/07/31,25.4573,33.8853,-0.158605,buy
DGRW,2014/08/13,25.7512,50.3512,-0.121544,sell
VAC,2014/08/06,51.9475,42.3975,-0.119116,buy
VAC,2014/08/13,55.3171,66.4677,0.211177,sell
FTEC,2014/07/31,27.5275,47.1943,-0.0222906,buy
FTEC,2014/08/13,27.8466,56.3821,0.00171474,sell
CB,2014/07/17,88.7859,43.4596,-0.0844845,buy
CB,2014/08/13,88.4002,52.0934,-0.111632,sell
MAC,2014/07/25,49.659,47.0191,0.0942048,buy
MAC,2014/08/13,49.1767,52.1545,-0.127073,sell
JBSS,2014/07/17,21.4675,45.6742,-0.0852721,buy
JBSS,2014/08/13,22.0543,58.7685,0.00735508,sell
RLJ,2014/07/31,20.5249,36.4485,-0.157181,buy
RLJ,2014/08/13,21.4838,59.1538,0.0316895,sell
TDIV,2014/07/31,23.3453,49.1392,0.0297964,buy
TDIV,2014/08/13,23.4669,55.2416,-0.0807009,sell
FXH,2014/07/31,53.16,46.5281,-0.124161,buy
FXH,2014/08/13,53.55,53.2654,0.030756,sell
TEL,2014/07/31,55.3677,44.9071,-0.0736584,buy
TEL,2014/08/13,55.5645,50.345,-0.0429957,sell
SDY,2014/07/17,60.327,40.3477,-0.172445,buy
SDY,2014/08/13,59.9672,50.1323,-0.115161,sell
HON,2014/07/29,80.2491,41.7926,0.0562063,buy
HON,2014/08/13,80.6684,53.975,-0.101151,sell
XNTK,2014/07/31,34.7424,46.8062,-0.0595576,buy
XNTK,2014/08/13,34.9965,53.7088,-0.0383608,sell
VONE,2014/07/31,80.8858,37.0675,-0.168865,buy
VONE,2014/08/13,81.5574,50.044,-0.094849,sell
FPX,2014/07/31,45.0715,41.6779,-0.17055,buy
FPX,2014/08/13,45.9742,56.168,0.0574772,sell
SBLK,2014/07/08,59.3798,40.7687,-0.00468602,buy
SBLK,2014/08/13,57.14,54.7822,-0.055554,sell
TARO,2014/08/06,120.697,48.3436,-0.11124,buy
TARO,2014/08/13,133.809,67.5878,0.160418,sell
TRXC,2014/06/30,65.52,48.5934,0.228434,buy
TRXC,2014/08/13,56.03,53.3348,0.0446509,sell
SSNC,2014/08/04,20.1974,37.6043,-0.287715,buy
SSNC,2014/08/13,21.3473,57.1248,0.125614,sell
GD,2014/07/31,105.292,44.5943,0.0634553,buy
GD,2014/08/13,107.411,56.3876,0.064891,sell
SCHX,2014/07/31,41.5095,36.854,-0.13791,buy
